TOPIC,PMID,OFFSET,LENGTH,Total_PMID,Location
163,10359544,53215,1908,23,jnci
163,10359544,61136,594,23,jnci
163,10359544,38982,700,23,jnci
163,10359544,61733,308,23,jnci
163,10359544,180490,477,23,jnci
163,10359544,167259,418,23,jnci
163,10359544,81737,731,23,jnci
163,10359544,180008,479,23,jnci
163,10359544,99002,1214,23,jnci
163,10359544,49812,2110,23,jnci
163,10359544,83792,1387,23,jnci
163,10359544,136883,380,23,jnci
163,10359544,91926,1051,23,jnci
163,10359544,202250,67805,23,jnci
163,10359544,179694,311,23,jnci
169,10359544,81737,731,23,jnci
169,10359544,61136,594,23,jnci
169,10359544,49812,2110,23,jnci
182,10359544,55126,806,23,jnci
162,10359546,1389,3442,14,jnci
168,10359546,43888,1613,14,jnci
174,10359546,30988,1579,14,jnci
174,10359546,35214,1186,14,jnci
174,10359546,9369,323,14,jnci
174,10359546,24415,3158,14,jnci
174,10359546,42419,1466,14,jnci
174,10359546,37146,119,14,jnci
174,10359546,36403,94,14,jnci
174,10359546,45504,1798,14,jnci
174,10359546,28312,1053,14,jnci
174,10359546,7880,1486,14,jnci
174,10359546,1389,3442,14,jnci
174,10359546,29455,1414,14,jnci
175,10359548,1406,3588,14,jnci
175,10359548,7751,619,14,jnci
175,10359548,9443,1358,14,jnci
175,10359548,11542,758,14,jnci
175,10359548,0,681,14,jnci
175,10359548,684,550,14,jnci
175,10359548,4997,1983,14,jnci
175,10359548,68986,21372,14,jnci
175,10359548,13490,787,14,jnci
175,10359548,12349,792,14,jnci
175,10359548,8373,1067,14,jnci
175,10359548,6983,765,14,jnci
175,10359548,15076,613,14,jnci
175,10359548,15692,1636,14,jnci
171,10359578,3541,1133,1,jexpmed
171,10359580,5473,2646,3,jexpmed
171,10359580,27902,2294,3,jexpmed
171,10359580,65178,2762,3,jexpmed
171,10360970,727,2968,1,intimm
166,10361114,109555,950,1,blood
171,10361131,53524,2080,1,blood
170,10362588,5199,1369,4,ajpcell
176,10362588,75295,18472,4,ajpcell
176,10362588,5199,1369,4,ajpcell
176,10362588,68124,3107,4,ajpcell
166,10362613,60206,487,1,ajpendometa
179,10362642,73652,153,1,ajpgastro
177,10362670,34604,3357,2,ajpheart
177,10362670,32248,2353,2,ajpheart
175,10362701,14677,2541,4,ajpheart
175,10362701,36972,3006,4,ajpheart
175,10362701,41440,3029,4,ajpheart
175,10362701,18539,2362,4,ajpheart
179,10362724,75416,23388,1,ajplung
180,10362726,6605,1571,1,ajplung
178,10364173,6355,3588,1,jbc-1999
185,10364220,6184,1565,1,jbc-1999
184,10364235,4772,948,1,jbc-1999
160,10364247,49364,1757,3,jbc-1999
160,10364247,2479,3176,3,jbc-1999
160,10364247,58753,277,3,jbc-1999
167,10364259,27681,1616,3,jbc-1999
178,10364259,2248,3733,3,jbc-1999
178,10364259,79400,2392,3,jbc-1999
184,10364261,2168,2992,1,jbc-1999
178,10364263,5127,1781,1,jbc-1999
172,10364268,56267,1225,2,jbc-1999
172,10364268,42066,887,2,jbc-1999
170,10366589,0,258,1,jcb
162,10366593,42311,1672,1,jcb
187,10366595,82880,4636,1,jcb
187,10366598,24712,572,4,jcb
187,10366598,16342,868,4,jcb
187,10366598,46901,1216,4,jcb
187,10366598,17248,2093,4,jcb
161,10366599,5300,2213,7,jcb
165,10366599,109833,32264,7,jcb
186,10366599,109631,198,7,jcb
186,10366599,2523,1169,7,jcb
186,10366599,5300,2213,7,jcb
186,10366599,0,184,7,jcb
186,10366599,109833,32264,7,jcb
177,10368351,117026,2223,1,jappliedphysio
166,10368363,48735,176,1,jappliedphysio
171,10368375,42949,1969,1,jappliedphysio
187,10368381,61038,857,1,jneuro
187,10368388,111950,27995,2,jneuro
187,10368388,96206,2771,2,jneuro
187,10368397,84131,1104,1,jneuro
187,10368407,91855,20035,1,jneuro
176,10368413,18423,1538,1,jneuro
181,10369863,52217,434,11,humolgen
181,10369863,1636,1454,11,humolgen
187,10369863,8298,1668,11,humolgen
187,10369863,54029,601,11,humolgen
187,10369863,27549,1752,11,humolgen
187,10369863,24279,1733,11,humolgen
187,10369863,6601,1520,11,humolgen
187,10369863,3158,1322,11,humolgen
187,10369863,1636,1454,11,humolgen
187,10369863,21481,1685,11,humolgen
187,10369863,4487,1331,11,humolgen
184,10369866,5554,1239,1,humolgen
187,10369867,2173,550,1,humolgen
181,10369868,611,924,6,humolgen
181,10369868,6149,1396,6,humolgen
181,10369868,26269,2055,6,humolgen
181,10369868,3876,1076,6,humolgen
181,10369868,53802,459,6,humolgen
181,10369868,46416,390,6,humolgen
161,10369872,37025,378,12,humolgen
161,10369872,45036,500,12,humolgen
186,10369872,1981,1056,12,humolgen
186,10369872,28771,469,12,humolgen
186,10369872,983,930,12,humolgen
186,10369872,25940,632,12,humolgen
186,10369872,14554,1402,12,humolgen
186,10369872,27515,659,12,humolgen
186,10369872,45036,500,12,humolgen
186,10369872,34809,407,12,humolgen
186,10369872,37025,378,12,humolgen
186,10369872,4710,1995,12,humolgen
161,10372669,28609,21782,5,jclinicalendometa
164,10372669,18241,993,5,jclinicalendometa
165,10372669,7543,2585,5,jclinicalendometa
165,10372669,28609,21782,5,jclinicalendometa
186,10372669,28609,21782,5,jclinicalendometa
162,10372680,17061,1633,1,jclinicalendometa
177,10373602,3471,2586,1,nar
161,10375380,156,747,1,jhistocyto
178,10377192,48244,40,1,jexpmed
178,10379878,15518,1046,4,molendo
178,10379878,29043,19499,4,molendo
178,10379878,18601,2096,4,molendo
178,10379878,16567,2031,4,molendo
183,10379880,3972,118,1,molendo
178,10379882,14749,2517,1,molendo
178,10379893,64882,14164,1,molendo
162,10379964,0,520,1,jnci
162,10379965,0,315,1,jnci
162,10379966,0,444,1,jnci
164,10379969,58594,2974,2,jnci
164,10379969,85752,503,2,jnci
178,10379974,1005,1489,1,jnci
184,10381507,38282,1518,2,blood
186,10381507,54260,951,2,blood
161,10381518,53653,953,1,blood
177,10381520,64348,4131,2,blood
177,10381520,62090,2235,2,blood
166,10383888,12737,3500,3,carcinogenesis
166,10383888,4353,528,3,carcinogenesis
177,10383888,51486,3037,3,carcinogenesis
167,10383890,8101,1622,1,carcinogenesis
163,10383901,7221,1240,6,carcinogenesis
163,10383901,8464,1234,6,carcinogenesis
163,10383901,4365,270,6,carcinogenesis
169,10383901,4365,270,6,carcinogenesis
169,10383901,8464,1234,6,carcinogenesis
169,10383901,7221,1240,6,carcinogenesis
163,10383903,53175,566,2,carcinogenesis
184,10383903,20880,709,2,carcinogenesis
171,10383939,19627,981,1,intimm
178,10385383,4897,4037,1,endocrinology
177,10385400,63577,30134,1,endocrinology
162,10393720,41694,2462,1,jnci
172,10393724,4981,2453,1,jnci
171,10397705,14426,479,1,blood
183,10397739,58082,2236,1,blood
185,10397742,2147,1676,1,blood
176,10398691,0,376,1,jgenphysio
176,10398692,110313,1686,2,jgenphysio
176,10398692,6068,1040,2,jgenphysio
187,10400933,69991,16060,1,jneuro
187,10400938,62607,3278,1,jneuro
187,10400961,82001,22445,1,jneuro
187,10400971,2000,2591,4,jneuro
187,10400971,0,311,4,jneuro
187,10400971,94367,1684,4,jneuro
187,10400971,87266,2372,4,jneuro
185,10401000,49146,625,2,humolgen
185,10401000,28456,1666,2,humolgen
186,10401002,78700,473,21,humolgen
186,10401002,1599,1472,21,humolgen
186,10401002,80630,564,21,humolgen
186,10401002,44468,2221,21,humolgen
186,10401002,36914,319,21,humolgen
186,10401002,3139,952,21,humolgen
186,10401002,75727,458,21,humolgen
186,10401002,0,158,21,humolgen
186,10401002,82605,539,21,humolgen
186,10401002,78397,300,21,humolgen
186,10401002,63662,513,21,humolgen
186,10401002,65488,585,21,humolgen
186,10401002,15327,1099,21,humolgen
186,10401002,83802,457,21,humolgen
186,10401002,88308,440,21,humolgen
186,10401002,77921,473,21,humolgen
186,10401002,64178,311,21,humolgen
186,10401002,12012,718,21,humolgen
186,10401002,77257,661,21,humolgen
186,10401002,71512,675,21,humolgen
186,10401002,642,866,21,humolgen
185,10401004,21695,1646,1,humolgen
176,10402399,993,2733,1,humanrep
173,10402471,119154,464,16,jcb
173,10402471,100400,1477,16,jcb
173,10402471,118299,493,16,jcb
173,10402471,78089,2103,16,jcb
173,10402471,28063,2056,16,jcb
173,10402471,9743,4145,16,jcb
173,10402471,13891,1951,16,jcb
173,10402471,2437,2361,16,jcb
173,10402471,104663,2248,16,jcb
173,10402471,74822,3264,16,jcb
173,10402471,4801,224,16,jcb
173,10402471,130027,482,16,jcb
173,10402471,47113,1509,16,jcb
173,10402471,129527,497,16,jcb
173,10402471,62611,2532,16,jcb
173,10402471,116543,484,16,jcb
170,10406841,62752,442,1,glycobiology
163,10409103,23155,2017,3,ajpcell
177,10409103,101453,114602,3,ajpcell
184,10409103,101453,114602,3,ajpcell
184,10409111,24675,1723,1,ajpcell
170,10409114,1905,2039,2,ajpcell
176,10409114,14185,1523,2,ajpcell
170,10409120,54640,13803,2,ajpcell
176,10409120,5726,1659,2,ajpcell
187,10409130,54941,1349,1,ajpendometa
163,10409145,35558,753,1,ajpgastro
179,10409146,70862,186,1,ajpgastro
180,10409151,30429,377,1,ajpgastro
177,10409173,78886,28239,1,ajpgastro
166,10409227,54890,312,1,ajplung
169,10409228,65399,2483,3,ajplung
169,10409228,71810,1968,3,ajplung
170,10409228,87922,22061,3,ajplung
185,10409235,58811,2267,1,ajplung
170,10409237,5389,735,2,ajplung
170,10409237,47512,12526,2,ajplung
177,10409241,6325,3022,1,ajplung
176,10409246,6465,1347,1,ajplung
173,10409583,63936,3733,1,jappliedphysio
166,10409584,75963,164,1,jappliedphysio
169,10413408,4983,1865,1,jnci
163,10413412,6739,231,1,jnci
173,10413421,151887,384,1,jnci
172,10413422,63636,1644,2,jnci
175,10413422,60793,2750,2,jnci
168,10413426,33550,1770,2,jnci
174,10413426,2259,3675,2,jnci
173,10414610,47090,445,1,alcohol
173,10414615,76264,458,1,alcohol
172,10419905,6476,1460,1,blood
171,10419907,33535,421,1,blood
171,10421778,82994,31438,1,intimm
163,10424893,35260,796,1,jhistocyto
172,10426782,35162,941,1,carcinogenesis
174,10426784,35148,55883,1,carcinogenesis
163,10426786,8686,887,1,carcinogenesis
162,10426813,65218,22011,1,carcinogenesis
169,10427083,28242,2003,1,jcb
170,10427085,4469,222,1,jcb
184,10427092,20985,2219,1,jcb
171,10429671,55307,1477,1,jexpmed
171,10429672,70698,1779,1,jexpmed
170,10430620,73918,423,1,jexpmed
171,10430625,28926,1388,1,jexpmed
171,10430629,90029,455,1,jexpmed
161,10433192,8333,974,1,endocrinology
180,10433195,8916,1593,4,endocrinology
180,10433195,3469,2932,4,endocrinology
180,10433195,15550,576,4,endocrinology
180,10433195,30181,885,4,endocrinology
181,10433218,44945,19639,1,endocrinology
180,10433229,40859,926,1,endocrinology
178,10433244,1162,3511,4,endocrinology
178,10433244,36425,1178,4,endocrinology
178,10433244,65459,22020,4,endocrinology
178,10433244,4676,5120,4,endocrinology
168,10433606,6534,362,1,jnci
163,10433618,14496,824,15,jnci
163,10433618,17848,647,15,jnci
163,10433618,49372,713,15,jnci
163,10433618,1582,3760,15,jnci
163,10433618,18542,1285,15,jnci
163,10433618,15856,1077,15,jnci
163,10433618,9116,2101,15,jnci
163,10433618,11220,1458,15,jnci
163,10433618,15323,483,15,jnci
163,10433618,0,649,15,jnci
163,10433618,5345,3018,15,jnci
163,10433618,12681,1812,15,jnci
163,10433618,8366,747,15,jnci
167,10433618,76549,400,15,jnci
167,10433618,50088,1208,15,jnci
174,10433620,55730,1047,3,jnci
174,10433620,53545,2182,3,jnci
174,10433620,75236,47177,3,jnci
164,10433621,48501,503,2,jnci
164,10433621,33915,1449,2,jnci
162,10433623,2170,1764,8,jnci
163,10433623,12364,474,8,jnci
163,10433623,3937,1915,8,jnci
163,10433623,5855,2137,8,jnci
163,10433623,2170,1764,8,jnci
163,10433623,12841,470,8,jnci
169,10433623,2170,1764,8,jnci
169,10433623,3937,1915,8,jnci
187,10435996,86920,1791,1,jgenphysio
171,10438730,82893,417,1,blood
185,10441324,0,210,1,humolgen
164,10441325,9421,7516,1,humolgen
181,10441327,4163,3164,3,humolgen
181,10441327,12261,1416,3,humolgen
181,10441327,0,146,3,humolgen
181,10441328,1775,1974,1,humolgen
182,10441331,33037,411,16,humolgen
182,10441331,14119,723,16,humolgen
182,10441331,914,1407,16,humolgen
182,10441331,7116,143,16,humolgen
182,10441331,3990,1502,16,humolgen
182,10441331,19111,1045,16,humolgen
182,10441331,25862,454,16,humolgen
182,10441331,7262,2366,16,humolgen
182,10441331,20163,1364,16,humolgen
182,10441331,12417,467,16,humolgen
182,10441331,15019,395,16,humolgen
182,10441331,17952,1152,16,humolgen
182,10441331,2390,1593,16,humolgen
182,10441331,23882,1221,16,humolgen
182,10441331,0,200,16,humolgen
182,10441331,6437,675,16,humolgen
183,10441340,6295,626,1,humolgen
182,10441342,17435,734,24,humolgen
182,10441342,59697,456,24,humolgen
182,10441342,40884,920,24,humolgen
182,10441342,17026,402,24,humolgen
182,10441342,5598,2638,24,humolgen
182,10441342,13320,3703,24,humolgen
182,10441342,32083,718,24,humolgen
182,10441342,8243,1635,24,humolgen
182,10441342,38331,1269,24,humolgen
182,10441342,30968,938,24,humolgen
182,10441342,2260,1924,24,humolgen
182,10441342,36066,1121,24,humolgen
182,10441342,37194,1130,24,humolgen
182,10441342,55320,381,24,humolgen
182,10441342,60978,400,24,humolgen
182,10441342,11099,1596,24,humolgen
182,10441342,18259,1057,24,humolgen
182,10441342,39607,1270,24,humolgen
182,10441342,9885,1073,24,humolgen
182,10441342,56148,371,24,humolgen
182,10441342,41811,1102,24,humolgen
182,10441342,32810,1302,24,humolgen
182,10441342,12702,611,24,humolgen
182,10441342,34822,1237,24,humolgen
185,10441344,2502,1956,1,humolgen
181,10441347,60860,473,10,humolgen
181,10441347,6307,1281,10,humolgen
181,10441347,574,1512,10,humolgen
181,10441347,51608,393,10,humolgen
181,10441347,2154,1199,10,humolgen
181,10441347,62819,492,10,humolgen
181,10441347,35255,1162,10,humolgen
181,10441347,40328,1177,10,humolgen
181,10441347,58592,414,10,humolgen
181,10441347,31771,1447,10,humolgen
163,10444394,112215,102128,3,ajpcell
169,10444394,112215,102128,3,ajpcell
184,10444394,112215,102128,3,ajpcell
172,10444408,70619,19399,1,ajpcell
173,10444422,73396,19794,1,ajpendometa
174,10444430,62183,2500,1,ajpendometa
180,10444438,22841,1023,5,ajpgastro
180,10444438,28666,930,5,ajpgastro
180,10444438,26937,1720,5,ajpgastro
180,10444438,23873,3061,5,ajpgastro
180,10444438,29605,3124,5,ajpgastro
176,10444458,86111,4304,2,ajpgastro
183,10444458,137065,27360,2,ajpgastro
176,10444464,63420,19277,1,ajpgastro
165,10444505,7163,652,1,ajpheart
169,10444512,61703,21067,1,ajpheart
178,10444570,110583,87004,1,ajprenal
170,10444582,5446,2891,1,ajprenal
184,10444607,25718,359,1,jappliedphysio
183,10444622,6032,1962,1,jappliedphysio
185,10444626,92206,13860,1,jappliedphysio
185,10444629,77496,14667,1,jappliedphysio
187,10444661,93440,31172,1,jneuro
187,10444679,61356,1981,1,jneuro
179,10446911,48407,2595,1,molendo
163,10449515,10755,2226,2,jexpmed
163,10449515,2457,1144,2,jexpmed
163,10449516,6074,2312,1,jexpmed
171,10449528,51015,424,1,jexpmed
163,10449536,5635,1574,2,jhistocyto
169,10449536,5635,1574,2,jhistocyto
167,10451432,21827,273,4,jnci
167,10451432,3078,1652,4,jnci
167,10451432,18349,245,4,jnci
167,10451432,9884,1761,4,jnci
173,10451441,26561,1926,5,jnci
173,10451441,96736,390,5,jnci
173,10451441,12320,4160,5,jnci
173,10451441,16483,4743,5,jnci
173,10451441,106235,287,5,jnci
167,10451442,65417,28324,1,jnci
167,10451444,54184,413,4,jnci
167,10451444,8957,1202,4,jnci
167,10451444,53118,307,4,jnci
183,10451444,8957,1202,4,jnci
163,10451445,8856,2320,2,jnci
184,10451445,8856,2320,2,jnci
162,10451446,18524,992,1,jnci
168,10451451,4511,755,3,jnci
174,10451451,1451,1008,3,jnci
174,10451451,0,503,3,jnci
174,10451452,0,416,1,jnci
184,10459010,65145,616,1,jcb
169,10459014,60910,1305,2,jcb
169,10459014,70092,2779,2,jcb
163,10459019,8998,1708,3,jcb
169,10459019,8998,1708,3,jcb
172,10459019,85571,2101,3,jcb
178,10459021,93979,338,2,jcb
178,10459021,2624,2282,2,jcb
180,10465268,6603,1899,2,endocrinology
187,10465268,45888,19723,2,endocrinology
166,10465277,1388,3990,1,endocrinology
178,10465280,40024,1375,3,endocrinology
178,10465280,10824,723,3,endocrinology
178,10465280,46737,19642,3,endocrinology
165,10465285,22414,1166,1,endocrinology
184,10465288,91562,33521,1,endocrinology
166,10465304,1211,2918,3,endocrinology
166,10465304,63391,18067,3,endocrinology
184,10465304,63391,18067,3,endocrinology
175,10466786,48900,1442,1,jgenviro
160,10466827,3620,2523,2,jgenviro
160,10466827,57293,1399,2,jgenviro
163,10469614,1400,3336,8,carcinogenesis
163,10469614,4750,315,8,carcinogenesis
163,10469614,5068,3160,8,carcinogenesis
163,10469614,38560,14707,8,carcinogenesis
169,10469614,5068,3160,8,carcinogenesis
169,10469614,4750,315,8,carcinogenesis
169,10469614,1400,3336,8,carcinogenesis
169,10469614,38560,14707,8,carcinogenesis
172,10469615,32179,1409,2,carcinogenesis
172,10469615,49377,7953,2,carcinogenesis
162,10469617,38312,16947,1,carcinogenesis
172,10469629,38176,557,1,carcinogenesis
162,10469635,6135,1546,1,carcinogenesis
162,10469638,31008,18382,1,carcinogenesis
178,10469678,28248,420,1,humanrep
172,10469696,6138,896,1,humanrep
168,10469736,4446,214,1,jnci
162,10469738,457,680,3,jnci
168,10469738,457,680,3,jnci
174,10469738,457,680,3,jnci
186,10469740,9628,784,1,jnci
174,10469748,2109,3736,2,jnci
174,10469748,30620,1932,2,jnci
174,10469755,955,1220,1,jnci
162,10469756,3451,1359,2,jnci
174,10469756,1325,2123,2,jnci
183,10469836,350,439,3,humolgen
184,10469836,350,439,3,humolgen
185,10469836,350,439,3,humolgen
176,10469841,18707,1509,1,humolgen
160,10469843,23373,294,13,humolgen
161,10469843,29710,427,13,humolgen
161,10469843,30612,422,13,humolgen
161,10469843,41277,380,13,humolgen
164,10469843,29710,427,13,humolgen
164,10469843,1435,2204,13,humolgen
164,10469843,443,924,13,humolgen
164,10469843,27175,431,13,humolgen
164,10469843,16628,2101,13,humolgen
164,10469843,31464,416,13,humolgen
165,10469843,41277,380,13,humolgen
186,10469843,13895,1305,13,humolgen
186,10469843,40044,455,13,humolgen
187,10469844,8843,1240,1,humolgen
187,10469845,20189,2756,1,humolgen
166,10469846,106642,340,1,humolgen
186,10469848,18330,494,1,humolgen
160,10469849,18761,4374,2,humolgen
165,10469849,18761,4374,2,humolgen
184,10471747,2541,2074,1,nar
163,10477547,40975,2821,1,jexpmed
171,10477554,66492,1466,1,jexpmed
177,10477679,29444,531,2,blood
184,10477679,29444,531,2,blood
165,10477683,40160,2395,3,blood
168,10477683,63373,982,3,blood
168,10477683,40160,2395,3,blood
178,10477715,55475,535,3,blood
179,10477715,122646,502,3,blood
179,10477715,142499,527,3,blood
163,10477752,103649,508,1,jcb
179,10478841,10322,1863,1,molendo
168,10478843,50702,2072,1,molendo
162,10481020,55335,1450,1,nar
173,10482732,62387,1901,4,jneuro
173,10482732,20940,2571,4,jneuro
173,10482732,85952,31872,4,jneuro
187,10482732,73342,765,4,jneuro
187,10482747,53288,3180,3,jneuro
187,10482747,51011,2274,3,jneuro
187,10482747,79571,24669,3,jneuro
187,10482748,7458,1059,1,jneuro
184,10482755,101135,1738,1,jneuro
170,10484343,10062,901,2,ajpcell
176,10484343,74401,17217,2,ajpcell
177,10484362,67954,28146,2,ajpendometa
178,10484362,67954,28146,2,ajpendometa
173,10484380,4067,257,1,ajpgastro
172,10484385,68005,1411,1,ajpgastro
176,10484398,0,426,2,ajpgastro
176,10484398,66225,17772,2,ajpgastro
172,10484399,53166,14795,2,ajpgastro
172,10484399,32441,1041,2,ajpgastro
172,10484441,51397,1401,2,ajpheart
172,10484441,63852,1958,2,ajpheart
162,10484456,9310,1180,1,ajplung
173,10484469,70897,1824,1,ajplung
185,10484555,43912,9366,3,jappliedphysio
185,10484555,27623,2477,3,jappliedphysio
185,10484555,5926,1313,3,jappliedphysio
177,10484561,38508,961,2,jappliedphysio
184,10484561,38508,961,2,jappliedphysio
185,10484577,39225,2787,1,jappliedphysio
180,10484767,1210,2068,4,humolgen
180,10484767,35462,2093,4,humolgen
180,10484767,13274,1995,4,humolgen
180,10484767,3346,1572,4,humolgen
183,10484772,1062,1004,2,humolgen
183,10484772,6253,616,2,humolgen
183,10484775,7340,25365,2,humolgen
185,10484775,41145,1087,2,humolgen
183,10487655,53780,391,1,jclinicalendometa
163,10491393,11451,2373,14,jcb
163,10491393,5789,2420,14,jcb
163,10491393,2663,1602,14,jcb
163,10491393,48050,1758,14,jcb
163,10491393,8212,1150,14,jcb
163,10491393,67961,2129,14,jcb
169,10491393,89189,2179,14,jcb
169,10491393,120094,429,14,jcb
169,10491393,110870,1837,14,jcb
169,10491393,103412,2667,14,jcb
169,10491393,5789,2420,14,jcb
169,10491393,11451,2373,14,jcb
169,10491393,96046,930,14,jcb
169,10491393,2663,1602,14,jcb
161,10491396,8189,4073,13,jcb
161,10491396,5200,2986,13,jcb
161,10491396,12265,2263,13,jcb
183,10491396,26502,1381,13,jcb
186,10491396,5200,2986,13,jcb
186,10491396,12265,2263,13,jcb
186,10491396,3683,144,13,jcb
186,10491396,95063,510,13,jcb
186,10491396,49994,1576,13,jcb
186,10491396,8189,4073,13,jcb
186,10491396,84226,2286,13,jcb
186,10491396,46868,3123,13,jcb
186,10491396,2301,1379,13,jcb
161,10491421,16092,404,1,jnci
163,10491423,9600,353,1,jnci
173,10497260,3222,4264,1,nar
183,10497265,42390,2278,1,nar
173,10497266,34735,2440,1,nar
182,10498270,41410,1829,1,cercor
187,10498276,63174,1288,1,cercor
182,10498283,70776,1891,2,cercor
182,10498283,68327,1450,2,cercor
184,10498599,2511,3198,1,blood
169,10498600,2164,3050,2,blood
169,10498600,43041,3811,2,blood
166,10498602,92157,415,1,blood
171,10498612,36954,1654,1,blood
182,10498624,10362,1588,1,blood
180,10498625,49276,3606,1,blood
187,10498669,154429,438,3,jgenphysio
187,10498669,21057,4935,3,jgenphysio
187,10498669,7306,6239,3,jgenphysio
176,10498671,66334,1583,1,jgenphysio
